,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
1337,1337,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:53,530,,Hats off to the efforts of our beloved DC @bidar_dc  sir taking all necessary actions to control Corona in Bidar... @bjp4bidar @mani1972ias @BSYBJP @Karnataka_DIPR @sriramulubjp @bhagwantkhuba @PrabhuChavanBJP https://twitter.com/BidarCovid19/status/1247501421232017408 …,[],[],1308335113,1308335113,RG_DURGA,RAJGOPAL AINAPUR,2,23,https://twitter.com/RG_DURGA/status/1247590958738239488,FALSE,2,0,0,https://twitter.com/BidarCovid19/status/1247501421232017408,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1308335113', 'username': 'RG_DURGA'}, {'user_id': '1071337094713237504', 'username': 'bidar_dc'}, {'user_id': '924984229724749824', 'username': 'bjp4bidar'}, {'user_id': '1266914745677987843', 'username': 'mani1972ias'}, {'user_id': '54936590', 'username': 'BSYBJP'}, {'user_id': '1211996685901058048', 'username': 'Karnataka_DIPR'}, {'user_id': '2926777939', 'username': 'sriramulubjp'}, {'user_id': '702634714', 'username': 'bhagwantkhuba'}, {'user_id': '1164442325017174017', 'username': 'PrabhuChavanBJP'}]",,,,,hat   effort   belov   dc   sir   take   necessari   action   control   corona   bidar   http   twitter      bidarcovid   statu  ,-1
1338,1338,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:53,530,,"Fed defense ministry is playing a vital role in the current critical domestic situation,Pple of Baln pay tribute to Fed Minis Zobaida Jalal 
Stay home,  save lives 
take precautionary measures 
Defeat Corona Virus, Strengthen Pk
@zobaida_jalal @jam_kamal @ImranKhanPTI pic.twitter.com/Rdy3ZHgIZ5",[],[],1.14737E+18,1.14737E+18,AmeerMuhammadT3,Ameer Muhammad Tareen Advocate,2,23,https://twitter.com/AmeerMuhammadT3/status/1247590943445921792,FALSE,18,2,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1147366268296749056', 'username': 'AmeerMuhammadT3'}, {'user_id': '287407788', 'username': 'zobaida_jalal'}, {'user_id': '1957032090', 'username': 'jam_kamal'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}]",,,,,fed   defens   ministri   play   vital   role   current   critic   domest   situat   pple   baln   pay   tribut   fed   mini   zobaida   jalal   stay   home   save   life   take   precautionari   measur   defeat   corona   viru   strengthen   pk      twitter      rdyzhgiz  ,-1
1339,1339,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:53,530,,Exactly my point. I don't know about corona but Maharashtra government managed electronic media very well. #prestitutes https://twitter.com/smitadeshmukh/status/1247498864841469953 …,['#prestitutes'],[],247168993,247168993,nithingsoma,#CKMKB 🇮🇳,2,23,https://twitter.com/nithingsoma/status/1247590905122443264,FALSE,1,0,0,https://twitter.com/smitadeshmukh/status/1247498864841469953,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '247168993', 'username': 'nithingsoma'}]",,,,,exactli   point   know   corona   maharashtra   govern   manag   electron   medium   well   prestitut   http   twitter      smitadeshmukh   statu  ,-1
1340,1340,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:53,530,,"The bottom left 3x3 box on front page. Wow! We are indebted!!!
U know you are reading #NewsUpdate when Zoo alert needs more attention than Supreme Sacrifice of 5 Bravehearts who went down fighting. 

 #2thappad #ARMY #Covid_19  pic.twitter.com/oFtzfS85r1","['#newsupdate', '#2thappad', '#army', '#covid_19']",[],273402816,273402816,Ashish_Kr_Sinha,Ashish Kumar Sinha,2,23,https://twitter.com/Ashish_Kr_Sinha/status/1247590855780601856,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '273402816', 'username': 'Ashish_Kr_Sinha'}]",,,,,bottom   left   x   box   front   page   wow   indebt   u   know   read   newsupd   zoo   alert   need   attent   suprem   sacrific   braveheart   went   fight   thappad   armi   covid      twitter      oftzfsr  ,0
1341,1341,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:53,530,,"Just in: US Food and Drug Administration (FDA) had on 20th March notified Indian Pharma company IPCA that it will remove two active pharmaceutical ingredients -- hydroxychloroquine sulfate & chloroquine phosphate -- made at IPCA Ratlam from import alert 
#COVID",['#covid'],[],17670329,17670329,sidhant,Sidhant Sibal,2,23,https://twitter.com/sidhant/status/1247590822163271680,FALSE,204,5,66,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '17670329', 'username': 'sidhant'}]",,,,,u   food   drug   administr   fda   th   march   notifi   indian   pharma   pani   ipca   remov   two   activ   pharmaceut   redi   hydroxychloroquin   sulfat   chloroquin   phosphat   made   ipca   ratlam   import   alert   covid  ,1
1342,1342,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:53,530,,"Yes. Read about tuberculosis, it's numbers, it's deaths, it's stigma, it's treatment, it's pain, it's OOP, the lack of AIC, PPE for health professionals.... You would want a lockdown every fucking day.  https://twitter.com/chetan_bhagat/status/1247408100966928384 …",[],[],16849601,16849601,Almas_Kiran,Almas Shamim 🇮🇳,2,23,https://twitter.com/Almas_Kiran/status/1247590816517775361,FALSE,118,13,28,https://twitter.com/chetan_bhagat/status/1247408100966928384,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '16849601', 'username': 'Almas_Kiran'}]",,,,,ye   read   tuberculosi   number   death   stigma   treatment   pain   oop   lack   aic   ppe   health   profession   would   want   lockdown   everi   fuck   day   http   twitter      chetan   bhagat   statu  ,-1
1343,1343,1.24759E+18,1.2474E+18,1.58628E+12,07-04-2020 23:52,530,,There's no need to give you my personal info. Just use the gps location in the screenshot and boost the signal strength as you know that internet usage has been increased significantly due to the lockdown.,[],[],275519652,275519652,chingthou,ꯀꯧꯆꯥ ꯆꯤꯡꯊꯧ ꯃꯉꯥꯡ,2,23,https://twitter.com/chingthou/status/1247590681964474368,FALSE,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '275519652', 'username': 'chingthou'}, {'user_id': '1373901961', 'username': 'JioCare'}]",,,,,need   give   person   info   use   gp   locat   screenshot   boost   signal   strength   know   internet   usag   increas   significantli   due   lockdown  ,1
1344,1344,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:52,530,,"People of J&K have a big stress from 5thAugust 2019 till date coz they're very scared abt their future & GOI is issuing laws for j&k in this #Pandemic crisis like #DomicileLaw 
Atleast govt should restore 4gServices so that ppl can stay busy and release stress in #lockDown  https://twitter.com/Shehla_Rashid/status/1247414250009587712 …","['#pandemic', '#domicilelaw', '#lockdown']",[],1.02829E+18,1.02829E+18,ImranQazi_,Muhammad Imran🍁,2,23,https://twitter.com/ImranQazi_/status/1247590658467958785,FALSE,3,0,0,https://twitter.com/Shehla_Rashid/status/1247414250009587712,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1028288959502340096', 'username': 'ImranQazi_'}]",,,,,peopl   j   k   big   stress   thaugust   till   date   coz   scare   abt   futur   goi   issu   law   j   k   pandem   crisi   like   domicilelaw   atleast   govt   restor   gservic   ppl   stay   busi   releas   stress   lockdown   http   twitter      shehla   rashid   statu  ,1
1345,1345,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:52,530,,"UEFA is exploring changes to FFP rules as clubs grapple with the sudden loss in revenue caused by the coronavirus pandemic.

[@AP] https://twitter.com/Lxporte_/status/1238150262960709632 …",[],[],1.21354E+18,1.21354E+18,Lxporte_,Herschel,2,23,https://twitter.com/Lxporte_/status/1247590595360485378,FALSE,0,0,0,https://twitter.com/Lxporte_/status/1238150262960709632,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1213536518393847808', 'username': 'Lxporte_'}, {'user_id': '51241574', 'username': 'AP'}]",,,,,uefa   explor   chang   ffp   rule   club   grappl   sudden   loss   revenu   caus   coronaviru   pandem   ap   http   twitter      lxport   statu  ,-1
1346,1346,1.24759E+18,1.24758E+18,1.58628E+12,07-04-2020 23:52,530,,"Time for all #HealthWorkers to vigilantly follow the best practices for their protection.
-Governments to provide them #PPE.
#WeDemandPPENow pic.twitter.com/VQzKHZiGND","['#healthworkers', '#ppe', '#wedemandppenow']",[],841244904,841244904,mohsin_shakil,Mohsin Shakil,2,23,https://twitter.com/mohsin_shakil/status/1247590574301077506,FALSE,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '841244904', 'username': 'mohsin_shakil'}, {'user_id': '2592788244', 'username': 'Junaidbhatphoto'}]",,,,,time   healthwork   vigilantli   follow   best   practic   protect   govern   provid   ppe   wedemandppenow      twitter      vqzkhzignd  ,-1
1347,1347,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:52,530,,"How can @ozark end Season 3 like this when they know the whole world is in quarantine?  
Not right. Not right.  pic.twitter.com/aYsqNu63Bz",[],[],26677641,26677641,brettminor,GigaBrett,2,23,https://twitter.com/brettminor/status/1247590553950113792,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '26677641', 'username': 'brettminor'}, {'user_id': '880805617249792000', 'username': 'ozark'}]",,,,,end   season   like   know   whole   world   quarantin   right   right      twitter      aysqnubz  ,0
1348,1348,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:52,530,,"As Containment action taken by govt. even My village also is there in containment zone. I have read all d points also send to all village groups & we commit to follow the same.
Thank U @mlkhattar @Dchautala for containment action willing to see the countermeasure for #corona  pic.twitter.com/1m77rYDJI2",['#corona'],[],8.97774E+17,8.97774E+17,kapilmohnabjp,Kapil Kaushik,2,23,https://twitter.com/kapilmohnabjp/status/1247590553337753600,FALSE,4,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '897774186600341504', 'username': 'kapilmohnabjp'}, {'user_id': '295833852', 'username': 'mlkhattar'}, {'user_id': '193616873', 'username': 'Dchautala'}]",,,,,contain   action   taken   govt   even   villag   also   contain   zone   read   point   also   send   villag   group   mit   follow   thank   u   contain   action   will   see   countermeasur   corona      twitter      mrydji  ,-1
1349,1349,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:52,530,,BBC News - 'Stay at home' plea from pregnant nurse with Covid-19  https://www.bbc.com/news/av/uk-england-birmingham-52206276/stay-at-home-plea-from-pregnant-nurse-with-covid-19 …,[],[],2654805548,2654805548,ayezay111,Aye Zay Minn,2,23,https://twitter.com/ayezay111/status/1247590538036916224,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2654805548', 'username': 'ayezay111'}]",,,,,bbc   news   stay   home   plea   pregnant   nurs   covid   http   ww   bbc      news   av   uk   england   birmham   stay   home   plea   pregnant   nurs   covid  ,1
1350,1350,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:52,530,,#pandemic #covid19 #stayhome @ Hyderabad High-tech City  https://www.instagram.com/p/B-sIOZHgTFg/?igshid=1haozoqzk6irf …,"['#pandemic', '#covid19', '#stayhome']",[],2538810289,2538810289,DoYouTennis_,Ravi Kiran Tenali,2,23,https://twitter.com/DoYouTennis_/status/1247590477722988544,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2538810289', 'username': 'DoYouTennis_'}]",,,,,pandem   covid   stayhom   hyderabad   high   tech   citi   http   ww   instagram      p   b   siozhgtfg   igshid   haozoqzkirf  ,0
1351,1351,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:51,530,,More Courses on #COVID19 diagnosis and testing in LMICs . Let's learn from this pandemic and make ourselves better prepared for future.  https://twitter.com/FINDdx/status/1247565182735433730 …,['#covid19'],[],1.14743E+18,1.14743E+18,_KritikaDixit,Kritika Dixit,2,23,https://twitter.com/_KritikaDixit/status/1247590437667262466,FALSE,9,0,0,https://twitter.com/FINDdx/status/1247565182735433730,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1147434434171269121', 'username': '_KritikaDixit'}]",,,,,cours   covid   diagnosi   test   lmic   let   learn   pandem   make   better   prepar   futur   http   twitter      finddx   statu  ,-1
1352,1352,1.24759E+18,1.24758E+18,1.58628E+12,07-04-2020 23:51,530,,We actually treat you like Corona....... the Chinese virus/agent.....🖕🏽🖕🏽🖕🏽🖕🏽🖕🏽 and we shall blast your balls soon.....🤓🤓🤓,[],[],1500905654,1500905654,badrinathshri,Chowkidaar BADRINATH Shri,2,23,https://twitter.com/badrinathshri/status/1247590409091428352,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1500905654', 'username': 'badrinathshri'}, {'user_id': '2259895735', 'username': 'kunalkamra88'}, {'user_id': '163817624', 'username': 'AMISHDEVGAN'}]",,,,,actual   treat   like   corona   chines   viru   agent   shall   blast   ball   soon  ,0
1353,1353,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:51,530,,Behtareen. Quarantine ka Trusted partner. 💯👻,[],[],2535672210,2535672210,qasim_m24,Qasim 💥,2,23,https://twitter.com/qasim_m24/status/1247590331429924867,FALSE,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2535672210', 'username': 'qasim_m24'}, {'user_id': '1216065663023898630', 'username': 'party_sharti'}]",,,,,behtareen   quarantin   ka   trust   partner  ,0
1354,1354,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:51,530,,"★★ Laughing in the face of people, ★★ For this purpose I will work

 The Corona virus pandemic has spread throughout the world.  About 1 million people are infected with the virus in 4 countries.

next post  pic.twitter.com/Ei4grmbPfl",[],[],3252294960,3252294960,shamimshah264,jobayera0,2,23,https://twitter.com/shamimshah264/status/1247590291151839232,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3252294960', 'username': 'shamimshah264'}]",,,,,laugh   face   peopl   purpos   work   corona   viru   pandem   spread   throughout   world   million   peopl   infect   viru   countri   next   post      twitter      eigrmbpfl  ,-1
1355,1355,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:50,530,,It's not only during lockdown it's part of my life. I love listening music during free time to relax myself.,[],[],349679675,349679675,sarab1907,𝖘𝖆𝖗𝖆𝖇𝖏𝖊𝖊𝖙 𝖘𝖎𝖓𝖌𝖍 (ਸਰਬਜੀਤ ਸਿੰਘ)🇮🇳,2,23,https://twitter.com/sarab1907/status/1247590054412738562,FALSE,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '349679675', 'username': 'sarab1907'}, {'user_id': '1172021607042142208', 'username': 'vg335364159'}]",,,,,lockdown   part   life   love   listen   music   free   time   relax  ,0
1356,1356,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:50,530,,"#lockdown I did request to the Vodafone please don't stopped my services bcoz at this time I have no money because I am staying in the village due to the reason of countrywide #lockdown & this is my last hope to connect with my family,relatives & online education @narendramodi https://twitter.com/VodafoneIN/status/1247575709104484352 …","['#lockdown', '#lockdown']",[],3838987633,3838987633,arunsin52746225,Arun Singh,2,23,https://twitter.com/arunsin52746225/status/1247590052160393216,FALSE,0,0,0,https://twitter.com/VodafoneIN/status/1247575709104484352,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3838987633', 'username': 'arunsin52746225'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,lockdown   request   vodafon   pleas   stop   servic   bcoz   time   money   stay   villag   due   reason   countrywid   lockdown   last   hope   connect   famili   rel   onlin   educ   http   twitter      vodafonein   statu  ,1
1357,1357,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:50,530,,"Ivermectin : Potentially useful treatment for COVID 19
@narendramodi
@PMOIndia
@AmitShah

Prof Dr Vivek Gupta Senior Interventional Cardiologist Apollo hospitals New Delhi https://youtu.be/b3Mzs8hnNhw ",[],[],1842694152,1842694152,cardiologistviv,Prof Dr Vivek GUPTA,2,23,https://twitter.com/cardiologistviv/status/1247590031444676608,FALSE,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1842694152', 'username': 'cardiologistviv'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '1447949844', 'username': 'AmitShah'}]",,,,,ivermectin   potenti   use   treatment   covid   prof   dr   vivek   gupta   senior   intervent   cardiologist   apollo   hospit   new   delhi   http   youtu   bmzshnnhw  ,1
1358,1358,1.24759E+18,1.24759E+18,1.58628E+12,07-04-2020 23:50,530,,"Just a girl with a Dream👧
#dream #girl #indiafightscorona
#lockdown #stayathome
#stayhomestaysafe #mumbai
#india #hairstyle #beauty #instadream
#coronastopkarona pic.twitter.com/ibf5H6XbS1","['#dream', '#girl', '#indiafightscorona', '#lockdown', '#stayathome', '#stayhomestaysafe', '#mumbai', '#india', '#hairstyle', '#beauty', '#instadream', '#coronastopkarona']",[],1.1079E+18,1.1079E+18,LajjuMehta,#cutiepie,2,23,https://twitter.com/LajjuMehta/status/1247590026348654592,FALSE,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1107903784154550272', 'username': 'LajjuMehta'}]",,,,,girl   dream   dream   girl   indiafightscorona   lockdown   stayathom   stayhomestaysaf   mumbai   india   hairstyl   beauti   instadream   coronastopkarona      twitter      ibfhxb  ,0
