,Unnamed: 0,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tokens,predictions
1153,1153,1243792356282781697,1243792356282781697,1585378180000,2020-03-28 12:19:40,530,,check out work from home fifth harmony feat dolla amazon music trackasin b01epboqhm ref mz8oip7smlwpmnvsqbqvzo4xp …,['#workfromhome'],['$ign'],424120360,424120360,mohitgroverAT,Mohit Grover | ‏‎‎موحِت گرو ور | मोहित ग्रोवर |,6,12,https://twitter.com/mohitgroverAT/status/1243792356282781697,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '424120360', 'username': 'mohitgroverAT'}]",,,,,"['check', 'work', 'home', 'fifth', 'harmony', 'feat', 'dolla', 'amazon', 'music', 'trackasin', 'b01epboqhm', 'ref', 'mz8oip7smlwpmnvsqbqvzo4xp', '…']",1
1155,1155,1243790240478679040,1243790240478679040,1585377676000,2020-03-28 12:11:16,530,,the need the hour right now stay home and save our planet join from switch off fight covid and save our environment pic twitter com 5vjcatjor7,"['#stayhomestaysafe', '#earthhour', '#covid19', '#coronavirus', '#indiasownelectricsuv', '#nexonevcompactsuv', '#tatamotorsev']",[],1169221809276735492,1169221809276735492,TatamotorsEV,Tata Motors Electric Mobility,6,12,https://twitter.com/TatamotorsEV/status/1243790240478679040,False,16,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1169221809276735492', 'username': 'TatamotorsEV'}]",,,,,"['need', 'hour', 'right', 'stay', 'home', 'save', 'planet', 'join', 'switch', 'fight', 'covid', 'save', 'environment', 'pic', 'twitter', 'com', '5vjcatjor7']",1
1156,1156,1243790211852754944,1243790211852754944,1585377669000,2020-03-28 12:11:09,530,,tips work from home please staying home pic twitter com kml7za5xma,[],[],1039161557177982977,1039161557177982977,pratik16160805,pratik@78382,6,12,https://twitter.com/pratik16160805/status/1243790211852754944,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1039161557177982977', 'username': 'pratik16160805'}]",,,,,"['tips', 'work', 'home', 'please', 'staying', 'home', 'pic', 'twitter', 'com', 'kml7za5xma']",0
1157,1157,1243789468479283200,1243789468479283200,1585377492000,2020-03-28 12:08:12,530,,modi the laborers who are going their homes from the state please make them corona test before reaching home else corona chain untopable corona reach villages ,"['#pmoindia', '#corona', '#coronaupdate', '#coronavirusindia', '#modiji', '#village', '#labour', '#suggestions']",[],39711394,39711394,by_AmitSaini,Amit Saini,6,12,https://twitter.com/by_AmitSaini/status/1243789468479283200,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '39711394', 'username': 'by_AmitSaini'}]",,,,,"['modi', 'laborers', 'going', 'homes', 'state', 'please', 'make', 'corona', 'test', 'reaching', 'home', 'else', 'corona', 'chain', 'untopable', 'corona', 'reach', 'villages']",0
1158,1158,1243788864692469762,1243788864692469762,1585377348000,2020-03-28 12:05:48,530,,what about kashmiri students who are suffering home due internet blockade our future stake also want study indoors please restore high speed internet jammu kashmir will able work from home …,[],[],715859646288801793,715859646288801793,FaisalMeer61,Faisal Meer,6,12,https://twitter.com/FaisalMeer61/status/1243788864692469762,False,0,0,0,https://twitter.com/PrakashJavdekar/status/1243785254952792064,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '715859646288801793', 'username': 'FaisalMeer61'}]",,,,,"['kashmiri', 'students', 'suffering', 'home', 'due', 'internet', 'blockade', 'future', 'stake', 'also', 'want', 'study', 'indoors', 'please', 'restore', 'high', 'speed', 'internet', 'jammu', 'kashmir', 'able', 'work', 'home', '…']",0
1159,1159,1243788251699216387,1243788251699216387,1585377202000,2020-03-28 12:03:22,530,,mana projects believe ethical business given the current situation covid are doing our part break the chain virus spread and issued work from home policy all our employees you can reach… igshid 1fd9bniqm6v24 …,[],[],2306468150,2306468150,ManaProjectPLtd,Mana Projects,6,12,https://twitter.com/ManaProjectPLtd/status/1243788251699216387,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2306468150', 'username': 'ManaProjectPLtd'}]",,,,,"['mana', 'projects', 'believe', 'ethical', 'business', 'given', 'current', 'situation', 'covid', 'part', 'break', 'chain', 'virus', 'spread', 'issued', 'work', 'home', 'policy', 'employees', 'reach…', 'igshid', '1fd9bniqm6v24', '…']",0
1160,1160,1243787925973843968,1243787925973843968,1585377124000,2020-03-28 12:02:04,530,Manjalpur,"
cleaning work done manhar nagar manjalpur vadodara
✌ pic twitter com 2n7dayabcr – manjalpur","['#work_from_home', '#bjp4manjalpur']",[],1044128120826032128,1044128120826032128,bjpshakuntala,Shakuntala Shinde,6,12,https://twitter.com/bjpshakuntala/status/1243787925973843968,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1044128120826032128', 'username': 'bjpshakuntala'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '2990611686', 'username': 'JPNadda'}, {'user_id': '130104041', 'username': 'smritiirani'}, {'user_id': '2378726604', 'username': 'VijayaRahatkar'}, {'user_id': '733633106398347264', 'username': 'kanta_kn'}, {'user_id': '627355202', 'username': 'vijayrupanibjp'}, {'user_id': '482203628', 'username': 'jitu_vaghani'}, {'user_id': '78920095', 'username': 'Shabdsharanbjp'}, {'user_id': '2890923547', 'username': 'mpvadodara'}]",,,,,"['cleaning', 'work', 'done', 'manhar', 'nagar', 'manjalpur', 'vadodara', '✌', 'pic', 'twitter', 'com', '2n7dayabcr', '–', 'manjalpur']",1
1161,1161,1243787670175670272,1243787670175670272,1585377063000,2020-03-28 12:01:03,530,,paraphrasing from the times went hunting are now being hunted ’ always survival the fittest the one who adapts the new normal survives stay home exercise intelligence need work together come out this ,['#coronachallenge'],[],212911979,212911979,Yaagneshwaran,Yaagneshwaran Ganesh,6,12,https://twitter.com/Yaagneshwaran/status/1243787670175670272,False,12,0,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '212911979', 'username': 'Yaagneshwaran'}, {'user_id': '745273', 'username': 'naval'}]",,,,,"['paraphrasing', 'times', 'went', 'hunting', 'hunted', '’', 'always', 'survival', 'fittest', 'one', 'adapts', 'new', 'normal', 'survives', 'stay', 'home', 'exercise', 'intelligence', 'need', 'work', 'together', 'come']",0
1162,1162,1243787284018679808,1243787260505362435,1585376971000,2020-03-28 11:59:31,530,,what many many fellow would doing they are walking hundreds kilometres from their work their home interesting how easy demand them move this time despite the possibility that they take the the hinterland ⬇️,"['#citizens', '#infection']",[],2596597332,2596597332,DevinaSarwatay,Devina Sarwatay,6,11,https://twitter.com/DevinaSarwatay/status/1243787284018679808,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2596597332', 'username': 'DevinaSarwatay'}]",,,,,"['many', 'many', 'fellow', 'would', 'walking', 'hundreds', 'kilometres', 'work', 'home', 'interesting', 'easy', 'demand', 'move', 'time', 'despite', 'possibility', 'take', 'hinterland', '⬇️']",0
1163,1163,1243786961921302530,1243786961921302530,1585376894000,2020-03-28 11:58:14,530,,"stay home save lives
tips work from home pic twitter com ttpjyavwsz",['#indiafightscorona'],[],2522421360,2522421360,OjhaBjp,Er Prashant Ojha 🇮🇳,6,11,https://twitter.com/OjhaBjp/status/1243786961921302530,False,6,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2522421360', 'username': 'OjhaBjp'}, {'user_id': '2686834802', 'username': 'mygovindia'}]",,,,,"['stay', 'home', 'save', 'lives', 'tips', 'work', 'home', 'pic', 'twitter', 'com', 'ttpjyavwsz']",1
1164,1164,1243785738422030336,1243726338369847296,1585376603000,2020-03-28 11:53:23,530,,wonder our economy doldrums ministers busy watching serials rather than doing some work from home maybe,[],[],63923318,63923318,shubham316,ShubhamB,6,11,https://twitter.com/shubham316/status/1243785738422030336,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '63923318', 'username': 'shubham316'}, {'user_id': '1072993274', 'username': 'PrakashJavdekar'}, {'user_id': '571878474', 'username': 'DDNational'}, {'user_id': '412569660', 'username': 'Ddbharati'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '231033118', 'username': 'PIB_India'}, {'user_id': '1100927498', 'username': 'DDNewslive'}, {'user_id': '1966507722', 'username': 'DDNewsHindi'}]",,,,,"['wonder', 'economy', 'doldrums', 'ministers', 'busy', 'watching', 'serials', 'rather', 'work', 'home', 'maybe']",0
1165,1165,1243784143730688000,1243784143730688000,1585376222000,2020-03-28 11:47:02,530,,6youngsters from the state telangana who have been uttar pradesh from march for some work have been trapped due this epidemic help them with some arrangement that can return home pic twitter com c5jtysmlv6,['#lockdown21'],[],1063548416242802688,1063548416242802688,shafirtiactivst,Shafi Social & RTI🇮🇳,6,11,https://twitter.com/shafirtiactivst/status/1243784143730688000,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1063548416242802688', 'username': 'shafirtiactivst'}, {'user_id': '1271749327', 'username': 'Uppolice'}, {'user_id': '842978276800835584', 'username': 'dgpup'}, {'user_id': '768012728447471620', 'username': 'upgrp_hq'}, {'user_id': '2894023897', 'username': 'UPPolicePR'}, {'user_id': '118787224', 'username': 'KTRTRS'}, {'user_id': '857093639624945672', 'username': 'KTRoffice'}]",,,,,"['6youngsters', 'state', 'telangana', 'uttar', 'pradesh', 'march', 'work', 'trapped', 'due', 'epidemic', 'help', 'arrangement', 'return', 'home', 'pic', 'twitter', 'com', 'c5jtysmlv6']",0
1166,1166,1243777013652934656,1243777013652934656,1585374522000,2020-03-28 11:18:42,530,,request all you whatever religious work you your home you should worship god from http home not disturb the system visiting the temple mosque gurudwara church and wherever you for religious work patient till the thank you,['#lockdown'],[],3104737652,3104737652,samitkumarn,Amit Kumar Singh,6,11,https://twitter.com/samitkumarn/status/1243777013652934656,False,4,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3104737652', 'username': 'samitkumarn'}]",,,,,"['request', 'whatever', 'religious', 'work', 'home', 'worship', 'god', 'http', 'home', 'disturb', 'system', 'visiting', 'temple', 'mosque', 'gurudwara', 'church', 'wherever', 'religious', 'work', 'patient', 'till', 'thank']",1
1167,1167,1243774544751411201,1243774544751411201,1585373934000,2020-03-28 11:08:54,530,,dear sir madam from paekauli village near kathari bazar and here villager are not aware about corona virus and wandering without any procaution stop virus and work without any fear and not support guideline stay home ,[],[],1127753930472022017,1127753930472022017,PRINCE78645049,PRINCE,6,11,https://twitter.com/PRINCE78645049/status/1243774544751411201,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1127753930472022017', 'username': 'PRINCE78645049'}, {'user_id': '734679692918161408', 'username': 'maharajganjpol'}, {'user_id': '1271749327', 'username': 'Uppolice'}, {'user_id': '905099043243679744', 'username': 'coronaviruscare'}]",,,,,"['dear', 'sir', 'madam', 'paekauli', 'village', 'near', 'kathari', 'bazar', 'villager', 'aware', 'corona', 'virus', 'wandering', 'without', 'procaution', 'stop', 'virus', 'work', 'without', 'fear', 'support', 'guideline', 'stay', 'home']",1
1168,1168,1243774497938759681,1243774497938759681,1585373923000,2020-03-28 11:08:43,530,,people thailand are still allowed travel people from etc spread the going home their villages after very bad strategy eyes,"['#bangkok', '#pattaya', '#coronavirus', '#coronaviruslockdown']",[],1232502402189672448,1232502402189672448,thisisthailand4,this.is_thailand,6,11,https://twitter.com/thisisthailand4/status/1243774497938759681,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1232502402189672448', 'username': 'thisisthailand4'}]",,,,,"['people', 'thailand', 'still', 'allowed', 'travel', 'people', 'etc', 'spread', 'going', 'home', 'villages', 'bad', 'strategy', 'eyes']",0
1169,1169,1243773339383894022,1243773339383894022,1585373646000,2020-03-28 11:04:06,530,,350₹ ्े ा copy typing । online typing work from home jobs । ,[],[],1112410615178391552,1112410615178391552,Technicalaafi,Ajaharudeen,6,11,https://twitter.com/Technicalaafi/status/1243773339383894022,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1112410615178391552', 'username': 'Technicalaafi'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,,"['350₹', '्े', 'ा', 'copy', 'typing', '।', 'online', 'typing', 'work', 'home', 'jobs', '।']",0
1170,1170,1243769379055009797,1243769379055009797,1585372702000,2020-03-28 10:48:22,530,,respected sir our govt doing great work fighting this pandemic brought back our fellow citizens from the other countries however need ensure that our workers who are going their home towns should not panic and get the facilities ,[],[],348421785,348421785,GirishKumarTak,"Marwaadi, Jaipur 🇮🇳",6,10,https://twitter.com/GirishKumarTak/status/1243769379055009797,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '348421785', 'username': 'GirishKumarTak'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '97217966', 'username': 'nitin_gadkari'}]",,,,,"['respected', 'sir', 'govt', 'great', 'work', 'fighting', 'pandemic', 'brought', 'back', 'fellow', 'citizens', 'countries', 'however', 'need', 'ensure', 'workers', 'going', 'home', 'towns', 'panic', 'get', 'facilities']",0
1171,1171,1243768879584870400,1243438816192495619,1585372583000,2020-03-28 10:46:23,530,,not assuming wishing you healthy environment work stay fit and stay healthy again thank you for the service you are rendering reporting from the ground thanks evry individual working that can stay home ,[],[],97379079,97379079,aN0_0p,Anoop Peethambaran,6,10,https://twitter.com/aN0_0p/status/1243768879584870400,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '97379079', 'username': 'aN0_0p'}, {'user_id': '244410256', 'username': 'james_oaten'}, {'user_id': '132911028', 'username': 'vinirish'}]",,,,,"['assuming', 'wishing', 'healthy', 'environment', 'work', 'stay', 'fit', 'stay', 'healthy', 'thank', 'service', 'rendering', 'reporting', 'ground', 'thanks', 'evry', 'individual', 'working', 'stay', 'home']",0
1172,1172,1243768099930664960,1243768099930664960,1585372397000,2020-03-28 10:43:17,530,,plz needful for people stuck delhi outside himachal govt already doing work making people reach there home himachal action from you,[],[],438158564,438158564,imkatna,arun Katna,6,10,https://twitter.com/imkatna/status/1243768099930664960,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR work from home OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '438158564', 'username': 'imkatna'}, {'user_id': '948096542396727296', 'username': 'CMOFFICEHP'}, {'user_id': '2418493507', 'username': 'bjpramswaroop'}, {'user_id': '775379648', 'username': 'BJP4Himachal'}, {'user_id': '355989081', 'username': 'ANI'}, {'user_id': '552608167', 'username': 'HimachalW'}, {'user_id': '725550930280640512', 'username': 'INCHimachal'}]",,,,,"['plz', 'needful', 'people', 'stuck', 'delhi', 'outside', 'himachal', 'govt', 'already', 'work', 'making', 'people', 'reach', 'home', 'himachal', 'action']",0
